file,QtD_Full,QtD_MD,QtD_LD
20208K,0.144871560090719,0.127785286212315,0.0461388418042182
24287A,0.180972531946062,0.137683981203067,0.0618230285734828
18147Y,0.267055123196444,0.215038591375031,0.165324197703275
21401J,0.207563990134516,0.164013960049945,0.0813206690398284
22691X,0.144266975786512,0.12050787275849,0.0371234977221242
15243F,0.20574554037289,0.170142988140655,0.077340648288949
20200U,0.175882524317078,0.142386570381964,0.0700956582603347
13644N,0.237309834299183,0.187758678987024,0.141544476626465
10228K,0.215956165023076,0.189174189712489,0.111358345004238
15617U,0.157677008649511,0.186956866582679,0.0661498240477897
13045R,0.16572492233841,0.124747906686701,0.0756173385401713
10072F,0.194657360645777,0.156202317211518,0.0659037833821331
20145M,0.225949450675737,0.176382860452265,0.145326215225242
22515D,0.126109718672154,0.100496257006915,0.0322422455798702
15885T,0.127989341222967,0.152073410650871,0.0591850498085352
13122J,0.17931184519361,0.217454560600778,0.0844500681920514
15061Z,0.176325025455217,0.133675400646037,0.0623880067710817
13171W,0.170001623220321,0.137608447666825,0.0559331703696422
14433F,0.224490803681779,0.164759337893907,0.0882793586340033
10702M,0.18789613004934,0.151028066291288,0.0759976161146947
21594U,0.165564872020498,0.173187250423428,0.0699931814215492
24060Y,0.269936945954955,0.222366892623493,0.172535315719259
12392H,0.191133362498922,0.141353473798477,0.0583577633849749
18316V,0.211229603241044,0.160370093033366,0.0740456669410471
11568N,0.199020296710371,0.160593473288051,0.0664038376846796
23408H,0.170435770998492,0.145899998361651,0.0589255605513486
13516E,0.149419511859004,0.180961665343147,0.0641450422332503
13864B,0.161946872427651,0.238334087826942,0.0803966174334737
13217U,0.15589182393487,0.176671572390276,0.0678995870842496
10759P,0.169353529074607,0.127504823552623,0.0493512474406126
18003A,0.194187987317202,0.184416628543084,0.0829328991284491
19582V,0.113566128071221,0.0920554292333433,0.0240403065873399
20580E,0.134485339002759,0.140778386913421,0.0535720586986348
17540V,0.179548044901313,0.141323187603722,0.0943620837197098
24928M,0.180668485363286,0.143589233651325,0.0591880378684022
16721U,0.15501140658574,0.120186150247678,0.0543447622768216
13735Q,0.314945219485382,0.24571508841115,0.219096433657954
11440N,0.153140863400879,0.144677988854874,0.0552668635208919
14672X,0.146145767307079,0.164552130382269,0.0524505977502982
23622J,0.119498171805658,0.0912440071372786,0.0228052088212581
22990H,0.17253135994384,0.141118998488151,0.0606593197182095
17165V,0.227137672912425,0.163590869608526,0.0744187212443251
10179X,0.146502222013907,0.12620090372717,0.0466254271104448
23647Z,0.152015613605749,0.126319213978503,0.0859175285473098
25899K,0.153308875068458,0.11506348040457,0.0469816690146604
12062M,0.223997953046991,0.190717050556504,0.0879850525385406
10877V,0.170835887294507,0.162734130369125,0.0685820012104489
12642E,0.20941137590474,0.153909026631545,0.0686614729071556
23453M,0.253842278679885,0.190401506075006,0.137514558020274
13372G,0.223408541236033,0.170750477098243,0.0945004681217517
25388L,0.196944747340458,0.235671509708233,0.106396877125954
11258Y,0.164080297115002,0.124727564326144,0.0516856847449157
24704Q,0.143717201513294,0.130724057489462,0.0435946528148665
13869L,0.159514937759243,0.160461725431413,0.0619975311506184
26065S,0.212332869916203,0.163742943320929,0.107198741029587
24518T,0.109653963326688,0.0875074698848209,0.0223849187476062
11441P,0.146070780453963,0.109516261505496,0.0397883602399475
20775T,0.160828071565746,0.142160754644977,0.214534493260656
12216N,0.193228827931319,0.176737697768124,0.0853044099510676
21824L,0.178124070630963,0.158967520543323,0.0587410054370618
23854E,0.173553656982724,0.139892348762861,0.0720129034166819
15836G,0.155285387879958,0.130327159325577,0.0444145492294973
13547P,0.183028843091796,0.159422217140799,0.0777987697088708
17509B,0.185432542460669,0.168911057577626,0.0778960266967212
17169D,0.141044615106387,0.117522054328899,0.035665225408661
11619E,0.19718862152297,0.184960982128382,0.0935450351276967
24279B,0.186864922006132,0.170022495903348,0.0713155964808304
21805H,0.222065421902509,0.183394800902585,0.157312115715047
25561Z,0.134202461688053,0.113252957298649,0.129522488148919
17728N,0.200563838483376,0.158775476506917,0.0689605966641394
10428S,0.187219663753604,0.173446289689734,0.0915816302614965
19556U,0.185837649096701,0.139356502079236,0.063193417907833
12707G,0.171531270965816,0.154285718435922,0.0553089150587437
12442W,0.190947909412153,0.182139500254905,0.0880165960469078
12362Y,0.296323897099574,0.266488135895953,0.163710915169587
20730X,0.205313017870189,0.150971067645627,0.0639155433767946
17112A,0.1906017619674,0.155605148048181,0.0698516923145596
11110S,0.224833533423685,0.168085734792809,0.0806123506930417
18114J,0.21800302016294,0.16960262124012,0.0826251174064625
21799M,0.170294995817075,0.127360226697846,0.0604263928418027
20990X,0.178067608743836,0.131902409452271,0.0510953400876342
11251K,0.186833662852291,0.141305629321184,0.0716108947777293
11572E,0.266394894262979,0.236746689519903,0.151321345037483
11141D,0.186582126080439,0.146893855641363,0.0759682973224758
21617G,0.1927637397203,0.144441351483237,0.0741748117509227
12651F,0.203562266197866,0.158498786873858,0.0735335795237489
24285W,0.19322963051401,0.151616027003177,0.115236244670763
23851Y,0.125670519514321,0.142516652667927,0.0494398841593561
15599S,0.216500464839143,0.173519916185992,0.0913614022382705
25822B,0.148788405569063,0.116871259079992,0.0395741203664158
11500F,0.181695817541557,0.150300906639247,0.070465332125152
11578Q,0.337570868943558,0.274682336766675,0.375920715392454
13293K,0.218893295092131,0.169049895865621,0.0824730432737685
11018E,0.347962256533365,0.278483792480539,0.425914645450741
15394A,0.143295713773513,0.184803250996528,0.0608216142908972
13080T,0.176144324673273,0.191742759525218,0.0771315050937985
19287T,0.187648354431525,0.140248138617082,0.0614607880794931
20177Z,0.103377678465625,0.136407070930571,0.0384810608786743
16471X,0.189688835295876,0.242460457958899,0.104560069939183
21259G,0.204821727935304,0.163882359558834,0.0761111127416987
16070F,0.233963154338762,0.209300581802145,0.106135211256479
16233H,0.165674758145774,0.128301740529392,0.0552874210834789
10609W,0.166016555449109,0.132831590799421,0.0511223092568466
14209A,0.205216473188097,0.156115805542769,0.0867726085387704
15213W,0.192729276154179,0.154901086838321,0.0664352345687173
16720S,0.1665981378352,0.131077248561937,0.0600874158751522
13959M,0.124181783595018,0.117131435492615,0.0443564709139406
19093G,0.15699528070765,0.138001010961884,0.0488589201420421
18515B,0.109336240438886,0.0871198658950367,0.0240809737918385
11973W,0.170863684138643,0.168815589618012,0.0642376830164649
22308Y,0.206229064559999,0.160299507172651,0.0774231705068295
11776U,0.166209216599309,0.126190548977416,0.0486037850326996
18585W,0.152144443050793,0.130369800187544,0.0553737073132175
16700M,0.126856892721039,0.118179899690245,0.0383968152002253
17767X,0.199491052668226,0.149742416067668,0.08080512949729
15039G,0.131046942521714,0.112799190301355,0.0430769994802532
18384M,0.18129242512745,0.133207363918308,0.0544211265347139
18965G,0.121548108281335,0.0961807824101983,0.0260336441118496
11080J,0.177574195567322,0.145523224990824,0.130976246245613
10482Y,0.165490353319195,0.142278821783757,0.0543068543198308
14587G,0.156137197979399,0.121816419440166,0.0375622761055576
25977E,0.206516210537281,0.156210972009523,0.081228273602545
17110W,0.134550223174545,0.108574563837026,0.0330032379697845
18373H,0.0988589105876031,0.0813885602950717,0.0231701001848632
25875W,0.183128667716684,0.155924692763166,0.166377411387758
22261Y,0.251317903743064,0.190792181273266,0.113942139759659
26042G,0.157048520157608,0.126923860367127,0.0807404770380919
10646C,0.146174222815694,0.134715202719978,0.0534683351634272
18140K,0.156282185661923,0.145584400901782,0.0599485644008912
20826K,0.194780218131402,0.166572751191962,0.0809792833502625
13645P,0.178428885722757,0.151233549181221,0.138402502981522
14536P,0.166217017315051,0.126838968109451,0.0540633570031439
24678P,0.11688311266947,0.125403795164332,0.04724107971501
22275J,0.155001135256324,0.136546455478217,0.0490705865949684
12683S,0.184429299272139,0.189317768510002,0.0820203821331158
22524E,0.175938438935519,0.150811158024447,0.0845501039257063
15888Z,0.139791859489586,0.118473748748251,0.0571705234867498
21406T,0.192421528103912,0.148905780682947,0.0639881399720482
22056X,0.143222073997936,0.113190835582102,0.0536849453219817
25997K,0.13955997598689,0.108344165054794,0.0354021839368497
24742Y,0.17566960504344,0.129406009036414,0.0555325020936409
20136L,0.170787310055657,0.146246268802591,0.0544093389253172
23816W,0.165126122403362,0.160834948439637,0.0788664585906926
18340S,0.0998959324766486,0.0813199018317541,0.0661603040223982
11453W,0.153255484158801,0.111046404309473,0.0407845849219337
25815E,0.16592605237094,0.131726972128059,0.0970577854516472
21815K,0.191309286850082,0.143623115046394,0.0619620070600118
25807F,0.262059838958144,0.213040105517138,0.197735670039138
24142A,0.137530130862983,0.104120098011405,0.0323471569368781
20157T,0.158424749920352,0.122675825912859,0.0553318743224881
12332P,0.175981407326624,0.125654335128168,0.0456117713346839
23640L,0.173819068254583,0.143842272121582,0.103652033537359
14213R,0.16012718494156,0.13709203036914,0.0591882486549107
21436C,0.207489118910844,0.170161133652765,0.0994558152360479
16479N,0.155231998373972,0.141572572806958,0.0508823489120153
16236N,0.178118531675166,0.137166671063195,0.0626993667147366
15646B,0.13680180981275,0.113757503407493,0.17551512041452
15046D,0.122857204133718,0.132587661240641,0.0427040927079638
19104L,0.186043017673291,0.140632529307422,0.0535231327510057
10708Y,0.160124689312818,0.208273982101533,0.0757124669493211
20398P,0.140291048980443,0.111699431833338,0.0332053637070512
11359E,0.13933618122321,0.101147716404723,0.0417998588920179
17566N,0.11515369943477,0.0893377136391393,0.0246068461735386
26077Z,0.207329353588978,0.161793554896806,0.0725926452931718
18960W,0.121888986947201,0.16142751240358,0.05119873767731
25430K,0.16926783907366,0.188372097081043,0.0744745941241695
19085H,0.193425285533328,0.148533795591696,0.0664000934901188
18325W,0.19157112567989,0.140536971547662,0.0709241052128278
13580N,0.279801693596506,0.207861748876399,0.136862226760996
24131V,0.192111029722499,0.154998924707278,0.0851942811507353
24086Q,0.221459621755263,0.173369875740332,0.0755323715604198
21400H,0.178330406122197,0.23297690343017,0.0971621219712254
20985E,0.126576989740794,0.106701350941616,0.165812208537606
13988T,0.236720381143555,0.18189708461477,0.0914616002486387
11547F,0.125010911768509,0.0932096545551399,0.0380977909332083
13923R,0.258836833438991,0.199607647524133,0.115194706246343
22295P,0.186542254523166,0.146254290644457,0.0595253903440339
15900P,0.127867031559682,0.104052452788864,0.0251893011076844
19774E,0.187551189186288,0.144512011936551,0.0619304146724115
23911Q,0.181943892236501,0.204410495527719,0.0824434459538436
24945M,0.186195566247369,0.152438020198689,0.0616859858656356
22282G,0.151261876662984,0.113887050818328,0.0408393638047777
26054N,0.183781853889362,0.146998776796988,0.134114777222161
10088U,0.151449383494448,0.161318371118059,0.0558368620312722
16733B,0.104225252216561,0.0887834784679801,0.0279976777831654
11327R,0.151233759504618,0.154361292942858,0.0712442993814219
13370C,0.378346301031278,0.289092682769646,0.222546516316882
16312D,0.170350328615929,0.132320855268531,0.0628710867434147
18363E,0.168018079225506,0.13831407124355,0.0685907134547734
17158Y,0.313204329557764,0.248097900675178,0.243014770730305
19569D,0.174879763410961,0.138083983923124,0.0572239329941392
22765A,0.307289623325921,0.231410222379669,0.150336525885494
18936Z,0.221146634048075,0.182145288671529,0.194842009345154
13921N,0.17367106256624,0.139891197043096,0.0605473809727794
14076H,0.190785460077639,0.14942372818256,0.066201944460693
18959L,0.163473445501056,0.128694284431077,0.0449659257137454
21605Z,0.230362691230765,0.178930092378082,0.109229499359881
15204V,0.231403804889303,0.177017240578916,0.0844498423763108
14562Q,0.299527253007018,0.227222052653794,0.151039449137617
12558P,0.147188633500361,0.119586115266277,0.0411026238489435
14282K,0.145519708614125,0.151295627817639,0.0643640522422446
18315T,0.109243842224095,0.0878235959165898,0.0205862678492207
23668H,0.0967929330944999,0.082414791067824,0.0339049899149953
11086V,0.16637188900506,0.143334967659883,0.0609379361649923
11070G,0.156643541627596,0.150960954622187,0.0574170709205705
14635R,0.124598782528028,0.102858155464132,0.0271793367932656
11169Z,0.144582269415027,0.113504666948892,0.0545088293051937
13875G,0.159387328476158,0.139316577161196,0.0555245215606488
11089B,0.23554581120686,0.186125472083318,0.282006268554134
12002U,0.129962698695208,0.152787736735634,0.0470564236570149
10430F,0.147708171698981,0.141790033717622,0.0564569921986973
19366P,0.185215143036424,0.145681528778366,0.0555545363462782
22078H,0.113293498335552,0.144559173201295,0.0506855140582177
12503Q,0.212200831793062,0.175980155840121,0.0803274339295065
17565L,0.108103670334437,0.0929787200072289,0.105841673116791
19696K,0.108818434834693,0.0968446774269262,0.0354459677300087
13993M,0.179755568166598,0.138923450786595,0.059602843515394
21548N,0.144586248803862,0.115284523258224,0.0397982728009101
19153Y,0.224849285840659,0.1699441556464,0.0903373462269381
16708C,0.19538054195708,0.165766177393171,0.0708674422861619
11616Y,0.205946206358884,0.181975941841507,0.0929151552986733
16478L,0.155286618343265,0.145908163625599,0.0550062590319559
23165H,0.211478042240156,0.204336267691379,0.0902458980570101
20777X,0.180448665545479,0.139996682736362,0.0646691637759244
17990A,0.163756308817599,0.250209722157739,0.0826737795397772
24044A,0.185905361574261,0.141500148584276,0.0646937610294652
18754T,0.148445762611127,0.120856000596344,0.0453835722464227
18973F,0.118471449731404,0.100564036388545,0.0587129285419248
15848N,0.271675753554091,0.263520337735043,0.153840634132004
18929C,0.0651879801170872,0.055176682971763,0.251585191245653
10939R,0.138188581523794,0.117929296078239,0.0451050984465647
12675T,0.204124960507706,0.166455815421035,0.145978376012596
10950F,0.130715795536941,0.250264195232018,0.0697721737935858
15227H,0.222232544540202,0.180300642124849,0.0803845174804993
21253U,0.14315177221264,0.188804470749677,0.0602828262237915
20374B,0.242105461784491,0.206401744860336,0.130347475906223
22552J,0.12810435519146,0.104355024942093,0.0270614821942323
10316H,0.137786997955954,0.208365479584478,0.064501233418996
21825N,0.252630128494565,0.193466720042695,0.0997896102940439
14180C,0.144009281485776,0.16598200378471,0.0537168766813549
10004O,0.28691030733172,0.254453648876502,0.161921215717703
16040W,0.16579041085733,0.127700565348896,0.0502160524842447
25361R,0.136309227449876,0.110477254604153,0.0649763505955542
21397S,0.118273977346563,0.0995146579531531,0.029264387377618
24954N,0.131132784591092,0.104570237795177,0.0282360121090442
22310L,0.248422226419016,0.194081154923373,0.137234525047994
17934Q,0.113331891203961,0.131858766583561,0.0361585826000551
24510D,0.153522347901398,0.133570459698419,0.0476732784493423
22004E,0.201034964689587,0.15232354332519,0.105938523799582
13838A,0.162662057399116,0.12585186609876,0.0438604321712384
20784U,0.118479974432492,0.10136212198089,0.118203744781425
26004Y,0.19633516534947,0.148064267385362,0.0698600286233264
10165M,0.139643265874547,0.10372129583461,0.039657991394752
13586Z,0.195645449632777,0.225937143201691,0.106200219323639
17371Y,0.169493935196699,0.221611766048805,0.081722167610154
10065I,0.154657022587897,0.122655174223216,0.0999409678994714
13563N,0.14496836431564,0.229329711812909,0.0804124106971241
10437T,0.143695968410648,0.13416203274851,0.0497579059360758
16263Q,0.10242810278828,0.07965745358575,0.0156844244092001
15905Z,0.273901052983453,0.245500242298787,0.145199065911271
21029P,0.131003996553039,0.100056301939477,0.0349972923774705
16716B,0.139514653080065,0.133238083247116,0.0458618493732858
19177M,0.150800282981626,0.156283376794924,0.0598882880302523
10750X,0.142632361858221,0.115526782469493,0.0462962527718541
12339D,0.179192931132884,0.1719957478829,0.0719794310904072
19748D,0.178556936403552,0.138264965332659,0.0533198013846004
22052P,0.173204993199007,0.156737318034633,0.0781500708780313
16884W,0.164987611237679,0.13016866874068,0.0701954892284288
17109L,0.202198181783488,0.165741132701454,0.150655642017274
20320E,0.139398943300842,0.108347687963057,0.0346786982483645
13905P,0.202875258779898,0.161607077080076,0.0699780050685722
12567Q,0.109589462647172,0.0939831099242552,0.0243185723031499
12982C,0.302292905375988,0.25514559518479,0.161391068798644
24716X,0.157252560644227,0.133010351378752,0.0452435915893363
23603F,0.228869568266359,0.24389666242568,0.119141864891849
11478M,0.180744702311342,0.182252554330305,0.0831480752909919
20803Y,0.186170443463081,0.177698881504896,0.0816790353623785
20332L,0.119697642090692,0.181426528035843,0.0563055637315737
25195A,0.21642410717407,0.180560500934427,0.0696960480244332
22947G,0.192567806075744,0.149150972033537,0.189333776903141
13932S,0.186954306032082,0.198847269830863,0.0833733554432378
18390H,0.181078959689752,0.144407691298473,0.0599246672277429
14532H,0.150299178107265,0.120125527936717,0.0911540884885577
20745K,0.137035660428139,0.119306185023073,0.0421658473612431
12784Y,0.215309996685673,0.159610576284289,0.0726691494831524
18713F,0.157158248413612,0.127932844995086,0.0792455195243617
16033Z,0.173174971460037,0.130694116367092,0.0528830716376745
16717D,0.225886991995788,0.169588254825704,0.0867313390981454
10484C,0.159374072846085,0.122339143701282,0.0473763099791647
19532G,0.166219347284989,0.128394613296983,0.0584883551646166
14576B,0.358430896326318,0.253191226260945,0.196122208910807
18775B,0.139096038968923,0.108133555962076,0.0405291205415115
23205T,0.212447502223397,0.15544911438592,0.0811471830160783
10689U,0.180288989929203,0.136072415870405,0.0570719905566964
23435K,0.144607340660099,0.121442444709052,0.0421733405580848
10511F,0.13218076429585,0.107717822718962,0.0320742521634676
17718K,0.134879256485359,0.10267594284789,0.0351274994631772
24354P,0.169854424621948,0.128610643173461,0.0559464780516261
10416L,0.172051377798614,0.131140767371861,0.0749300517558089
12774V,0.156586886637504,0.124368649136271,0.0449455252677283
10671B,0.184758868030392,0.171021654071828,0.0763088231537955
22761S,0.169315086786959,0.136702366405784,0.0707914526579409
13936A,0.260210561216348,0.226309447660812,0.144983256094343
18103E,0.153216053918649,0.149848854194523,0.0567200938906671
14306Y,0.230786810089552,0.169725130807569,0.107593707219539
10822W,0.137930320013754,0.16250338300937,0.053614749505394
14858L,0.222603390190024,0.232651135978646,0.115226871751473
12164U,0.279900155831946,0.225671770107373,0.139283259666834
18541C,0.149479014056576,0.179501324066699,0.0644225114561775
21634G,0.326861046352846,0.264939736733376,0.179014708562339
12334T,0.339170334403462,0.270390656246325,0.524632242304084
25166T,0.195113244559257,0.203474702235298,0.0905509151439885
19176K,0.177686477729669,0.141530385159078,0.0562855263547865
17958E,0.197350561956319,0.156623411794762,0.117513073323214
18892F,0.184292348902361,0.209138710877029,0.0844821693132138
10830V,0.155618460431456,0.115737991697507,0.0481711044219385
11559M,0.193363912140766,0.161211257859269,0.0684299956223685
11519A,0.176266047187425,0.135456207740066,0.0598396452580932
14075F,0.259852460487826,0.204120463980766,0.122299842335751
11560X,0.123719776153867,0.210611817388237,0.0566399121341271
11290U,0.13956648613757,0.181471773285658,0.0672643146592814
25342N,0.190066511931524,0.145113454395035,0.0745176232038136
15841Z,0.1508972283958,0.113682856603476,0.0371772645054373
13268L,0.150333722698666,0.114602030438292,0.0350700809698483
25400B,0.196527471695723,0.206169467486437,0.0994001565256961
21255Y,0.204046944611328,0.163560203871502,0.113455403562631
19304T,0.169096763177411,0.130854594048805,0.0544768021194622
19568B,0.155451955618957,0.114115621281212,0.0443736640526362
10600E,0.16452741710867,0.174458596225146,0.0731094594823687
12927U,0.163937695577537,0.120371810863573,0.0513235836016017
26071N,0.181207054507904,0.154208236205056,0.0634670466604712
12452Z,0.138093290465951,0.106137783534906,0.0419561935478889
20820Y,0.183686541205282,0.164498507270534,0.0752528901167957
11319S,0.188658214947516,0.145320558326597,0.0609121451805361
24316H,0.201021243053915,0.169016502000047,0.085719231577381
22747Y,0.160913189189852,0.144545294782935,0.0521523575615971
12348E,0.142861573822651,0.131751656193009,0.0483094869382852
25150E,0.236371102669599,0.195277530266957,0.0976290958820503
11191S,0.192408821601636,0.142595593041726,0.0648102784756362
26088E,0.143287859466615,0.116973372406526,0.036198078373263
10913Z,0.148682223910973,0.139794789440062,0.0555607466580517
21442X,0.117683434213043,0.102425179097756,0.178167666753631
10224C,0.183533348602728,0.141576011398955,0.0547446351262245
13894K,0.275478083575526,0.205929982512772,0.159303184607206
16280Q,0.129631760428821,0.106479812921157,0.0605010533822484
20355X,0.165304230533511,0.167605498464998,0.0621111701233999
21425X,0.169137535652549,0.13237586480534,0.0429655338181316
13605D,0.207283297995329,0.154338717933674,0.0785504397023684
24701K,0.281905043375598,0.21845458100385,0.147216448333092
20537D,0.17022370264018,0.149658111278833,0.0616503489073403
25974Y,0.291792371496173,0.256695587170037,0.171896908098326
10808C,0.14924810786958,0.244280493002574,0.0765008283399463
14715P,0.176889919315866,0.157355927709491,0.0627514402607271
14255H,0.16123193484744,0.130591228676369,0.120743565550139
11663H,0.158737517093676,0.214023890337138,0.0821940297576307
22556R,0.175952367508549,0.13360928325427,0.0448773345444403
21039S,0.217797891777745,0.18876117514202,0.319770773638968
23591Y,0.130909648410057,0.110496939475302,0.162153223926397
23450G,0.97389412617839,0.20969089390142,0.175824175824176
20738N,0.119711105009467,0.150106025588183,0.0525749166691173
16249W,0.232613917592472,0.18435571240937,0.114294608629847
20780M,0.238317474732928,0.194324778816179,0.0995055104756292
12014B,0.238699735296937,0.184884693014176,0.159822232179461
25680H,0.11561291654565,0.0998627077230195,0.127821202027198
11041Z,0.203365389351105,0.214069157517139,0.0982906159889511
25125F,0.131422976674152,0.11028830505456,0.0343106470304392
24332F,0.121310370749175,0.0958613978062239,0.0256282787957987
10661Y,0.148194453994769,0.117848008047701,0.0412673741028825
26003W,0.173058464951958,0.130713653656808,0.0526718345117501
11504N,0.235971260060508,0.188093118240907,0.113593922269508
18566S,0.123850792757257,0.105130148584288,0.142845465320636
15442L,0.164540950621419,0.14834903497187,0.0577641334484557
21755S,0.138402588189171,0.143645685581847,0.0474189155842251
18568W,0.114125275018102,0.0949041697376017,0.0742033548357659
11813A,0.216863823929363,0.158483534147367,0.0861238337734396
10211T,0.144128599819966,0.188447817918505,0.0690367047200588
13889R,0.198400332296381,0.150539853946761,0.0686955947167963
24885U,0.124701788623942,0.240178385487341,0.0650113509210096
24298F,0.135083012511192,0.114729513915413,0.0859477632848738
17955Y,0.194371356965623,0.201134753102235,0.0829221027434172
19594C,0.191367140877039,0.150551228361562,0.0844188452784846
10025W,0.135676618943397,0.223572541496754,0.071024313952242
11779A,0.322044673218434,0.23810149642318,0.16730866919823
19688L,0.290035585982818,0.223325184847608,0.146426425799292
13224R,0.479230145090386,0.373140229112773,0.404596994082685
25894A,0.161539312907829,0.131324850584301,0.11740174213248
20370T,0.129253209696005,0.108227425929168,0.0348689805871464
25889H,0.195752896386357,0.161363118105252,0.358011738089773
19771Y,0.182949814984809,0.137853970020551,0.0586069673256947
18308W,0.148968148834732,0.123987962904037,0.0687334262828399
25205D,0.154660997227822,0.168322562839633,0.068109067198878
10196X,0.182123605792362,0.180077034934678,0.0756898033207477
17544D,0.111110774067219,0.16457862344769,0.0477798925690758
10699X,0.110346586602331,0.176788560658933,0.0494101047410346
17567P,0.113941164984968,0.0876199637837419,0.0248632667475596
19317C,0.125415069886801,0.107693156840903,0.120785515246761
18901G,0.174935581520824,0.137211641611147,0.0653167157599166
24881M,0.370493702041407,0.182491236552641,0.131740585419579
12691R,0.244158965916314,0.183015404529806,0.0982750670228362
14221Q,0.226118834297624,0.178123096911554,0.111475352219554
10385A,0.145879142171756,0.112912201545667,0.0395607885074715
11729L,0.264679480127802,0.200542914855533,0.14872164359228
14611D,0.19201524203714,0.15023656629749,0.061419878535722
11373Y,0.202675706414596,0.147252246263516,0.0708876336258482
14212P,0.157898564747053,0.122270341804967,0.0498112993047817
14026S,0.126296412503881,0.101846209393389,0.0295960115394321
14229G,0.20869933084718,0.169394448826013,0.0801791566431141
24723U,0.128627644273845,0.0977481351624174,0.028112083102726
12616D,0.226016758100726,0.167892669647251,0.0942078823638243
15263L,0.198075047792139,0.192775166095028,0.0798928644205284
10491Z,0.278471636347885,0.205030014438114,0.132751623871211
17177C,0.140167280210513,0.126232249061303,0.0634484810948043
19157G,0.150187254546829,0.127447842659049,0.0434243640748735
11679W,0.175011415905443,0.131312788835931,0.0666788631550802
10060Y,0.181001658785513,0.179519571819441,0.0802207815866837
19356M,0.141499009033561,0.12812525548344,0.0405104225058103
21202D,0.240489371583858,0.185837752380142,0.0960350160345864
10536V,0.181703735094193,0.246212224166341,0.0890264954969992
16943M,0.505087645420177,0.397993129449164,0.52361126936685
11142F,0.152366107517325,0.121325708472862,0.0597083012916596
11815E,0.169775497181464,0.309698038566097,0.0991340469172829
10546Y,0.181401852059695,0.221370391819832,0.088363756844964
16489Q,0.148349813671043,0.117395598265136,0.0399442405691686
20339Z,0.153194431789673,0.124718285534256,0.0698174577563952
10711N,0.219832637894485,0.160520728092308,0.0797152451248612
23447R,0.158314007817499,0.114370085024344,0.0553685627734769
15870G,0.124062690579705,0.100358343335414,0.0405191924432522
21398U,0.264242349911081,0.277991026436416,0.138544866380818
17893C,0.295198410074247,0.230346712676883,0.171168911889214
24282Q,0.216940874202129,0.161784357128538,0.0785923389993353
11095W,0.169132757291072,0.124858007263249,0.0469837077078141
18302K,0.133496639530443,0.171723501312885,0.0579538441446474
13725N,0.185947966926675,0.139096907326098,0.0555898124680308
24317J,0.190437153520055,0.27744148237403,0.106360621263008
17299Q,0.101060989579484,0.0892596080423443,0.0350063858244753
10656F,0.213260582982931,0.162992073506374,0.0840499932497485
12052J,0.205679462885158,0.156893741979169,0.0802548524010217
15682F,0.188817410195891,0.149165239778745,0.0788774610818165
10298F,0.131094871396572,0.117609588194149,0.0397644117101482
22694D,0.149648382201726,0.109715539491321,0.0383382155739073
13264D,0.203652005576215,0.155937646754028,0.0719297643289824
24903W,0.191286892370421,0.149640800889472,0.0689990779286701
19309D,0.13779169086676,0.120070501613462,0.0362802827016211
11628F,0.17862841664316,0.144404236287168,0.0588512783788118
15041T,0.17909309722706,0.165127553435747,0.0820047150530133
15001H,0.204774361106364,0.156747330327194,0.0728594942576518
16890R,0.272473014310157,0.213554238331575,0.137486464556826
18576V,0.166528948094737,0.132836757060592,0.0613703285839371
15683H,0.19067539529865,0.161171057720531,0.0635938859663887
12403M,0.143690084047724,0.217606552687425,0.0721094638232507
17599C,0.167738293844636,0.142650787931942,0.350887305966155
10427Q,0.233244159033601,0.189309828335575,0.0989963852479639
22044Q,0.17487063442386,0.134620551982558,0.0463441639589151
13343Z,0.142041179824431,0.108497285742699,0.0461730228610831
12744M,0.189652387093473,0.144586543973857,0.0770775610901933
11512M,0.179921242775413,0.16853040735514,0.0720285959993245
23826Z,0.177478392701936,0.128990508586765,0.0578072033685193
24734Z,0.18319158537399,0.140706709413446,0.0524448577186604
17546H,0.18796841664922,0.146191850376065,0.0755613595721122
10846K,0.173555686301029,0.144003185613526,0.0630865070629754
12313L,0.19542625330389,0.152491146650894,0.0912512761395979
11381X,0.191914812939223,0.195803720440565,0.0858115049409415
13578A,0.29832556308274,0.24946514874674,0.154678843958421
11300X,0.115933255910862,0.0922905949881736,0.027324206920771
10707W,0.157044654314003,0.12697872446746,0.0490090078232018
10217F,0.228306866210644,0.177551308642991,0.110668118617712
19149H,0.234656580161905,0.189195192837862,0.146604885693843
20589W,0.2856436406433,0.226690748545053,0.128129313900862
13579C,0.175613440850567,0.134323672162742,0.0701297953727311
13363F,0.135410250273576,0.122725796904777,0.0515488280986829
22981G,0.158856659491501,0.142614285974662,0.0583685163454035
10992V,0.14129728344461,0.198574926112846,0.063188597019925
13971C,0.200068228902733,0.153606589491297,0.0752375074722472
10415J,0.12660100624675,0.136885384138014,0.0477372337889277
10168S,0.132167917807917,0.097330724051134,0.0443120787374292
24986A,0.143803671738494,0.173196172760063,0.0659813458968644
19167J,0.119242144832325,0.0976316186263123,0.0209105591209428
19115Q,0.134622948662753,0.111995472317204,0.0867354044522317
18891D,0.126944520899797,0.103049952788009,0.0323032762904944
16878B,0.157578435733302,0.120603360487787,0.046352844359684
23868P,0.214055186825806,0.279826656890595,0.118634486585789
23621H,0.297806983079794,0.23048922905067,0.190739136764492
